TileSet.png
100,60,16
152,300,301,350,351,55,56,57,58,105,104,108,109,153,154,155,158,159,160,202,203,210,252,253,260,302,303,304,305,308,309,310,354,355,358,359,405,406,407,408,315,316,365,366,565,566,615,616,16,89,90,139,140,189,190,239,240,436,437,486,487,536,537,586,587,540,541,542,543,544,545,590,591,592,593,594,595,645,1201,1301,1302,1351,1352,1401,1402,1563,1564,1565,1566,1567,1568,569,570,602,68
606,607,608,609,610,611,656,657,658,659,660,661,706,707,708,709,710,711,756,757,758,759,760,761,806,807,808,809,810,811,956,957,958,959,1006,1007,1008,1009,1056,1057,1058,1059,1106,1107,1108,1109,1377,1378,1379,1427,1428,1429,1477,1478,1479,122,123,124,125,172,173,174,175,222,223,224,225,272,273,274,275,1306,1307,1308,1309,1310,1311,1356,1357,1358,1359,1360,1361,1406,1407,1408,1409,1410,1411,1456,1457,1458,1459,1460,1461,1506,1507,1508,1509,1510,1511,1313,1314,1315,1316,1317,1318,1363,1364,1365,1366,1367,1368,1413,1414,1415,1416,1417,1418,1463,1464,1465,1466,1467,1468,1513,1514,1515,1516,1517,1518
3,3,95,50
7,46,91,8
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,565,566,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,300,301,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,615,616,315,316,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,350,351,152,152,300,301,152,152,152,152,152,152,152,152,152,152,152,152,565,566,152,152,565,566,152,152,152,152,152
152,152,300,301,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,315,316,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,565,566,152,365,366,152,152,152,152,152,300,301,152,152,152,152,152,152,152,152,152,152,152,152,152,350,351,152,152,152,152,152,152,152,300,301,152,152,152,615,616,152,152,615,616,152,152,152,152,152
152,152,350,565,566,152,152,152,152,152,152,152,152,152,152,152,152,152,152,365,366,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,300,301,152,152,152,152,152,615,616,152,315,316,152,152,152,152,152,350,351,565,566,152,152,152,152,152,152,152,300,301,152,152,152,152,152,152,152,152,152,152,152,350,351,152,152,152,152,152,565,566,152,152,152,152,152,152,152
152,152,152,615,616,152,152,152,152,152,152,300,301,615,152,152,152,152,152,152,152,565,566,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,350,351,152,152,152,565,566,152,152,300,365,366,152,152,152,152,152,152,152,615,616,152,152,152,152,152,152,152,350,351,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,615,616,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,350,351,152,152,152,152,152,152,152,152,615,616,152,152,152,152,300,301,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,615,616,152,152,350,351,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,565,566,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,565,566,152,300,301,300,301,152,152,152,152,350,351,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,152,315,316,152,152,615,616,152,152,152,152,152
152,152,152,152,300,301,152,152,152,152,152,152,152,152,152,152,615,616,55,56,57,57,57,58,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,68,68,1306,1307,1308,1309,1310,1311,68,68,68,68,68,68,68,68,68,68,68,68,152,365,366,315,316,152,152,152,152,152,152,152
152,152,615,152,350,351,152,152,152,152,152,152,300,301,152,152,152,152,203,206,106,206,206,358,152,152,152,152,152,152,152,152,152,152,300,301,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,300,301,152,152,152,152,152,152,152,152,152,152,152,300,301,152,152,68,68,1356,1357,1358,1359,1360,1361,68,68,68,1201,1201,1201,1201,1201,1201,1201,1201,68,152,152,152,365,366,152,300,301,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,350,351,152,152,152,152,203,306,307,206,206,358,152,152,152,152,152,152,152,152,152,152,350,351,152,152,152,152,152,152,152,152,152,152,152,152,152,152,301,350,351,152,351,152,152,152,152,152,152,152,152,152,350,351,152,152,68,68,1406,1407,1408,1409,1410,1411,68,68,68,68,68,68,68,68,68,68,68,68,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,253,356,357,206,206,358,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,55,57,57,57,57,57,58,152,152,152,152,152,152,152,152,152,152,152,152,68,68,1456,1457,1458,1459,1460,1461,68,68,68,68,866,867,868,869,870,871,68,68,152,152,152,152,565,566,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,405,89,90,407,407,408,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,105,575,575,575,576,207,210,152,152,152,152,152,152,152,152,152,152,152,152,68,68,1506,1507,1508,1509,1510,1511,68,68,68,68,916,917,918,919,920,921,68,68,152,152,152,152,615,616,152,152,152,152,152,152
152,152,152,152,152,152,300,301,152,152,152,152,152,152,152,152,152,152,152,139,140,351,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,203,625,625,625,626,257,210,152,300,301,152,152,152,152,152,152,152,152,152,68,68,68,68,68,68,68,68,68,68,68,68,966,967,968,969,970,971,68,68,152,152,152,152,152,152,152,152,152,152,152,152
